feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,label
1.2245073,0.08878366,0.0,0.0,0.0,0.92464256,0.0,1.1827713,1.085507,1.0253463,0.6465472,0.0,0.84601897,0.5174807,0.0,0.0,0.9184665,0.69717926,0.0,0.0,1.0503935,0.0,0.45064375,0.9537059,0.11663875,0.0,0.0,1.3558149,0.0,0.0,1.1364514,0.13256642,0.95020956,0.0,0.0,1.4408704,1.2210033,0.0,0.0,0.9942583,1.1029258,0.21388859,0.88858825,1.3032504,0.0,1.0191058,0.0,0.7762076,0.75112355,0.0,1.1613493,0.7660105,0.0,0.8195554,1.1166272,0.0,0.8475673,1.410984,1.2229991,0.0,0.0,1.0441359,1.0077122,0.0,0
1.3381492,0.8881705,0.0,0.0,0.0,1.3526033,0.0,2.0554104,1.7338394,1.180651,0.90305966,0.0,1.2061934,1.05919,0.0,0.0,1.4757855,0.68706703,0.0,0.0,1.4420017,0.0,1.0709695,1.8367944,0.0,0.0,0.0,1.6950049,0.0,0.0,1.6343346,0.0,1.4663118,0.0,0.0,2.1330676,1.4360608,0.0,0.0,1.3556437,2.081082,0.0,1.4479377,1.8460249,0.0,1.5379002,0.0,1.5059963,1.5485839,0.0,1.8687798,1.0154699,0.0,0.9852675,2.3644276,0.0,1.0687202,1.6852667,1.8617288,0.3430667,0.0,1.2618896,1.6572375,0.0,0
1.5394871,0.9059442,0.0,0.0,0.0,1.3397201,0.0,1.9559928,1.916002,0.8006319,0.9184233,0.0,1.0443133,1.0899547,0.0,0.0,1.3929689,0.44868094,0.0,0.0,1.4976937,0.0,0.78824764,1.7748955,0.0,0.0,0.0,1.5756396,0.0,0.0,1.4856498,0.0,1.5056963,0.0,0.0,1.7157723,1.4946797,0.0,0.10544493,1.4324249,2.072602,0.0,1.6334149,1.2319916,0.0,1.4528005,0.0,1.396344,1.2939098,0.0,1.7075316,1.298766,0.0,0.85334635,2.4230866,0.0,1.309157,1.6542948,1.901879,0.23336102,0.0,1.5169519,1.6035861,0.0,0
0.0,0.0,3.0816123,1.5950296,0.0,0.0,2.2154417,0.0,0.0,0.0,0.0,2.8573017,0.0,0.0,2.6907535,2.1150272,0.0,0.0,2.0005162,2.6823575,0.0,1.9782599,0.0,0.0,2.8204644,2.4102433,3.4704623,0.0,2.541915,2.1545038,0.0,1.9514357,0.0,4.0170884,2.5029302,0.0,0.0,2.3604538,0.0,0.0,0.0,2.6797967,0.0,0.0,2.905813,0.0,2.317446,0.0,0.0,2.0678551,0.0,0.0,0.0,0.0,0.0,2.2460544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3295739,1
1.7656083,0.36516988,0.0,0.0,0.0,1.320403,0.040940158,2.1252434,2.367452,0.7715117,1.447614,0.22749613,2.363154,1.5182289,0.23540896,0.0,0.9281285,1.033722,0.0,0.0,1.8446242,0.0,1.1632354,1.3611078,0.0,0.0,0.0,0.31241915,0.0,0.0,0.773278,0.0,2.0338848,0.0,0.18142164,1.6162341,1.7549436,0.14862178,1.2738985,1.4389014,1.5860933,0.101634555,1.6263396,0.0,0.10750811,0.923956,0.0,1.4533353,2.098726,0.0,1.5173055,2.0275626,0.0,1.343203,0.5719542,0.0,1.5485351,1.9286261,2.138234,0.0,1.3498611,2.1444852,1.5208153,0.0,0
0.6621309,0.0,1.598481,0.55789316,0.0,0.23939969,0.97972417,0.08438136,0.056763023,0.27197626,0.60217386,1.7593274,0.38218093,0.0,1.8667578,1.0268222,0.0,0.0990224,0.41133606,1.2058171,0.3910246,0.5747206,0.0,0.0,0.98406756,1.2694724,1.8288138,0.20538417,1.6361266,0.7532321,0.14705919,0.99406195,0.0,1.837457,0.9833264,0.33579025,0.2973124,1.5636511,0.0,0.103467286,0.18232708,1.1810845,0.0,0.0,1.0211713,0.0,1.1201826,0.0,0.0,0.9898548,0.11909734,0.052065596,0.0,0.4422941,0.0,0.36418155,0.029936234,0.4058992,0.20964263,0.0,0.13595805,0.25231266,0.0,1.3913639,1
1.2506566,0.38212553,0.0,0.0,0.0,1.2042841,0.0,2.2031271,1.1017717,1.7717403,1.2244169,0.0,1.8142755,0.5859703,0.0,0.0,0.8166575,1.1099428,0.0,0.0,1.4938208,0.0,1.5530261,0.21612084,0.27689865,0.0,0.0,0.29985055,0.0,0.0,2.075322,0.0,1.2008349,0.0,0.3189527,2.7349243,1.5761105,0.0,0.58249605,1.6840104,1.447089,0.076858394,0.77234435,1.9756684,0.0,0.2966819,0.0,1.120957,1.3760345,0.0,0.50947154,1.6656734,0.0,1.231746,0.0,0.0,1.0440637,1.6961612,0.82394296,0.14419545,0.5024439,0.7278529,1.5386605,0.0,0
0.56692815,0.45791146,0.0,0.23153503,0.0,0.68727815,0.0,0.9920226,0.49849454,0.46487153,0.26491517,0.17969802,0.2639495,0.4966014,0.0,0.0,0.81502193,0.09874089,0.0,0.0,0.84743005,0.009678729,0.29251724,0.91135323,0.32561415,0.0,0.0,0.5315175,0.0,0.083385386,0.8065187,0.09346126,0.56048286,0.0,0.38337487,0.8838498,0.6014829,0.0,0.0,0.57839245,1.2577077,0.29012692,0.5977353,0.35369733,0.12632476,0.62787724,0.09061162,0.80670375,0.73572797,0.0,0.7225761,0.5572409,0.0,0.28040567,1.1879959,0.0,0.60752565,0.5736484,0.99849117,0.1302603,0.0,0.6932053,0.5934689,0.0,0
0.0,0.0,4.9361253,2.7798562,0.0,0.0,3.6474075,0.0,0.0,0.0,0.0,4.7633953,0.0,0.0,4.587947,3.594526,0.0,0.0,3.3329864,4.624775,0.0,3.4825337,0.0,0.0,4.6499,4.07939,5.6808624,0.0,4.3999534,3.4932177,0.0,3.2851596,0.0,7.027664,4.0591187,0.0,0.0,4.0872827,0.0,0.0,0.0,4.3127456,0.0,0.0,4.9813347,0.0,3.850028,0.0,0.0,3.511605,0.0,0.0,0.09037902,0.0,0.0,3.7897632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.131709,1
0.9896863,0.0,0.40156457,0.0,0.0,0.7866122,0.09556603,1.0006461,0.7656007,0.7184136,0.77451015,0.3787733,0.5967511,0.36973804,0.19972718,0.03881357,0.5064793,0.71776795,0.0,0.04619265,0.7771774,0.0,0.6093781,0.3518115,0.23148611,0.0,0.4917453,0.7864452,0.0,0.122906856,0.7679781,0.087928705,0.695149,0.1382348,0.31167647,1.085323,1.0347075,0.26071838,0.007920558,0.776559,0.55746615,0.4423373,0.7149712,1.1125759,0.11585049,0.3587395,0.3039818,0.4107062,0.6699698,0.1344499,0.31968746,0.5880176,0.0,0.5727937,0.3556302,0.0,0.7326062,1.1430781,0.8436706,0.0,0.08458584,0.7506378,0.7292309,0.0,0
0.0,0.0,2.5189974,0.8945724,0.0,0.0,2.1104212,0.0,0.0,0.0,0.0,2.2350943,0.07867588,0.50291616,2.0797143,1.1809496,0.0,0.0,2.231675,1.884461,0.0,2.537329,0.0,0.0,2.307594,2.253518,2.1344142,0.0,1.4357196,1.5803736,0.0,1.371622,0.0,2.6267672,2.1810021,0.0,0.0,1.5024809,0.0,0.0,0.0,2.519542,0.0,0.0,2.6612847,0.0,2.162146,0.0,0.03461863,1.6271319,0.0,0.0,0.0,0.14204396,0.0,2.2036765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4305198,1
0.0,0.0,1.9732755,1.1376251,0.0,0.0,1.3793188,0.0,0.0,0.0,0.0,1.7454906,0.0,0.0,1.923876,1.4029506,0.0,0.0,1.247567,1.5409912,0.0,1.2985461,0.0,0.0,1.4738939,1.5245324,1.8437103,0.0,1.5784949,1.2014438,0.0,1.1642004,0.0,2.2585833,1.4415942,0.0,0.0,1.5290134,0.0,0.0,0.0,1.3793811,0.0,0.0,1.7905874,0.0,1.3135335,0.0,0.0,1.172742,0.0,0.0,0.0,0.0,0.0,1.2708858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5766816,1
0.0,0.0,1.6170732,1.0087613,0.0,0.0,1.5723397,0.0,0.0,0.0,0.007903967,1.5893168,0.0,0.048616618,1.6171576,0.75030917,0.10778049,0.0,1.3838952,1.3424648,0.0,1.4050105,0.0,0.0,1.306836,1.3630011,1.4294183,0.018652938,1.2747637,1.1875616,0.0,0.599006,0.0,1.866847,1.6916546,0.0,0.0,0.98485434,0.0,0.0,0.0,1.4707375,0.05771718,0.0,1.8815191,0.10679782,1.3731092,0.0,0.0,0.8920107,0.0,0.0,0.0,0.0,0.0,1.3101757,0.0,0.0,0.0,0.0,0.0,0.25810912,0.0,1.3519526,1
0.39038506,1.1152937,0.0,0.0,0.0,0.84626883,0.0,1.6022756,0.80969775,1.2770765,0.71009475,0.0,1.5934429,0.7653388,0.0,0.0,1.1651077,0.20760067,0.0,0.0,0.84662384,0.0,1.3976089,0.99254215,0.19171952,0.0,0.0,0.36258808,0.0,0.0,1.763379,0.09135162,1.0013144,0.0,0.15069571,2.3123283,1.0273584,0.0,0.3670671,1.2089934,1.5597003,0.13981035,0.36149248,1.6833276,0.0,0.38072282,0.06267516,0.97338706,1.0888795,0.0,0.8167263,1.1540886,0.0,1.0464244,0.8487372,0.0,0.8499944,1.5381852,0.73289466,0.74097866,0.034348227,0.4230191,0.95933527,0.0,0
0.0,0.0,4.8391643,2.4538283,0.11467366,0.0,3.4546099,0.0,0.0,0.0,0.0,4.654151,0.0,0.0,4.455746,3.3117898,0.0,0.0,3.8962746,4.3391123,0.0,3.6373832,0.0,0.0,4.2513075,3.9846628,5.76255,0.0,4.0215945,3.1032083,0.0,3.1346931,0.0,6.684206,3.7373416,0.0,0.0,3.8316183,0.0,0.0,0.0,4.634808,0.0,0.0,4.7146635,0.0,3.4374416,0.0,0.0,3.4238474,0.0,0.0,0.0,0.0,0.0,3.9262245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8991807,1
0.0,0.0,5.099087,3.1604786,0.29825377,0.0,3.372992,0.0,0.0,0.0,0.0,5.0911846,0.0,0.0,4.709682,3.299814,0.0,0.0,4.0105567,4.86877,0.0,4.3647947,0.0,0.0,5.327175,4.5445476,6.097567,0.0,4.658518,4.144017,0.0,3.851852,0.0,7.6487556,4.597078,0.0,0.0,3.8115191,0.0,0.0,0.0,5.650606,0.0,0.0,5.761104,0.0,3.8553665,0.0,0.0,3.9367826,0.0,0.0,0.6125182,0.0,0.0,4.6198316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6145647,1
0.0,0.0,3.5846977,1.8658595,0.0,0.0,2.9358528,0.0,0.0,0.0,0.0,3.2097468,0.0,0.0,3.37536,2.0263162,0.0,0.0,3.1112175,2.8596954,0.0,3.2407618,0.0,0.0,3.459211,3.2845037,3.895165,0.0,2.8308053,2.4479737,0.0,2.2328541,0.0,4.5631785,2.945872,0.0,0.0,2.4248514,0.0,0.0,0.0,3.4884791,0.0,0.0,3.9991758,0.0,2.8588624,0.0,0.0,2.3728192,0.0,0.0,0.0,0.0,0.0,3.1131148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5015,1
1.021392,0.032273404,0.32583207,0.0,0.0,0.5705508,0.55694675,1.0534375,0.9987432,0.45249182,0.68879014,0.6457475,1.3057019,0.70285255,0.6003722,0.0,0.0,0.5874145,0.29671356,0.23428512,0.7403129,0.4287641,0.3424045,0.43918383,0.05506866,0.23739517,0.13116889,0.0,0.17723638,0.22472215,0.43324763,0.0,0.950131,0.296342,0.23959906,0.917681,0.7068316,0.30608797,0.654644,0.74662143,0.59682703,0.18270546,0.54192954,0.0,0.42348644,0.13068953,0.14753513,0.5755444,1.0429667,0.0,0.70090646,0.7441098,0.0,0.8621832,0.0,0.020049205,0.6572143,0.8609986,1.0834271,0.0,0.5418005,0.861104,0.5379182,0.18625602,0
0.27450097,0.8214147,0.0,0.0,0.0,0.7240466,0.0,1.0073497,0.5256474,0.57234704,0.50068253,0.014420257,0.8453211,0.4742583,0.0,0.024093723,0.71321124,0.0,0.0,0.003979791,0.5951873,0.0,0.79340553,0.8488716,0.13213824,0.0,0.0,0.3279948,0.0,0.0,1.4129142,0.1518018,0.45402703,0.0,0.43909007,1.5072697,0.67466074,0.0,0.022858242,0.7735864,0.9074789,0.22347651,0.21525872,0.9073093,0.0,0.19318002,0.2559329,0.6671431,0.8059463,0.0,0.59313446,0.6749233,0.0,0.42552063,0.84035313,0.0,0.7542765,1.1322778,0.55006665,0.63728344,0.0,0.31362754,0.51810247,0.0,0
1.2869414,0.85423577,0.0,0.0,0.0,1.100645,0.0,1.9139131,1.441599,0.777007,0.79161525,0.0,1.1301578,1.0778911,0.0,0.0,1.5237057,0.6586664,0.0,0.0,1.0910325,0.0,0.7150519,1.646561,0.0,0.0,0.0,1.6040012,0.0,0.0,1.5978894,0.0,1.4460386,0.0,0.0,2.0961838,1.3506458,0.0,0.009709517,1.3098661,1.8305519,0.0,1.4836411,1.5537401,0.0,1.4714079,0.0,1.3524778,1.3702523,0.0,1.6869355,1.012795,0.0,0.82263756,2.0602994,0.0,1.1980203,1.6394743,1.651774,0.45399117,0.0,1.1159115,1.193701,0.0,0
2.0613105,2.0500329,0.0,0.0,0.0,2.0940993,0.0,3.6389313,3.6502373,1.7669252,0.9819148,0.3613303,4.0741253,3.2582064,0.0,0.0,1.8117359,1.5390859,0.0,0.0,2.716322,0.0,1.6753569,1.5918473,0.0,0.0,0.0,0.0,0.0,0.0,1.3527485,0.0,3.618186,0.0,0.0,2.152637,2.2658207,0.0,1.1142199,2.262532,3.301795,0.799696,2.8629837,0.0,0.0,0.5135326,0.0,2.544094,3.1134667,0.0,2.4755077,3.656475,0.0,2.6501303,0.48793963,0.0,3.9317715,3.1237977,2.9347622,1.3434302,2.0918732,3.4830158,3.0884995,0.0,0
0.3245698,0.0,1.0777637,0.4023799,0.0,0.07610399,0.5745686,0.59653866,0.0,0.44273663,0.2691186,1.4797016,0.34610432,3.427826e-05,1.3765875,0.864002,0.023790225,0.24922709,0.7161964,0.70731765,0.4102844,0.6744401,0.3168328,0.0,1.3264186,0.83562946,1.352694,0.016078167,0.8893655,0.9561246,0.52941716,0.9575439,0.0,1.3298967,1.1346037,0.4925881,0.0,1.4570899,0.0,0.14215133,0.043786827,1.2607932,0.0,0.7618151,0.6115179,0.0,0.40589225,0.004664559,0.0,0.57961583,0.0,0.0,0.0,0.2124738,0.0,0.720166,0.0,0.13378488,0.0,0.0,0.10216773,0.0,0.0009442754,0.88382334,1
0.0,0.0,2.812311,1.3115575,0.0,0.0,2.5992646,0.0,0.0,0.0,0.0,2.2835035,0.0,0.0,2.6733432,1.7429186,0.0,0.0,2.5635262,2.16341,0.0,2.4333167,0.0,0.0,2.4525616,2.3781598,2.664586,0.0,2.3151078,1.8982142,0.0,1.3789423,0.0,3.5261664,2.5167146,0.0,0.0,1.9490631,0.0,0.0,0.0,2.5714805,0.0,0.0,2.9534762,0.0,2.4850476,0.0,0.0,1.6873318,0.0,0.0,0.0,0.0,0.0,2.6619046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1682355,1
1.2648692,0.0,0.3822171,0.0,0.0,0.8188139,0.18543333,1.0836126,0.5316589,1.0489265,0.9581488,0.5646053,0.7833282,0.50342625,0.40664667,0.3186009,0.5135289,0.87863755,0.0,0.07368353,1.0721031,0.0,0.6824634,0.0,0.4417573,0.0,0.5813474,0.6626531,0.012773776,0.27518374,0.8968662,0.06690364,0.6962423,0.2750922,0.43228373,1.3359469,1.2279028,0.50676674,0.0,0.89079404,0.5017825,0.3833388,0.8857774,1.2733318,0.13361038,0.014248557,0.2831117,0.2956375,0.6256126,0.118200086,0.0,0.6333503,0.0,0.6642624,0.0,0.0,0.8945201,1.0545263,0.7648468,0.0,0.24464507,0.9067814,0.690222,0.012237752,0
0.0,0.0,4.480911,2.6401153,0.0,0.0,3.4047472,0.0,0.0,0.0,0.0,4.23058,0.0,0.0,4.2367826,2.68832,0.0,0.0,3.6384802,3.790624,0.0,4.006073,0.0,0.0,4.22521,3.8156533,4.9778323,0.0,3.6479747,3.0483935,0.0,2.8697176,0.0,6.007838,3.7988272,0.0,0.0,3.1624155,0.0,0.0,0.0,4.4025426,0.0,0.0,5.029615,0.0,3.4517472,0.0,0.0,3.09563,0.0,0.0,0.041318886,0.0,0.0,3.7784932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.257262,1
0.80011207,0.37370905,0.0,0.0,0.0,0.6255082,0.0,1.13295,0.8898181,0.88679457,0.582171,0.018566072,0.9744115,0.5706209,0.0,0.0,0.2279893,0.6261902,0.0,0.0,0.8444903,0.0,0.6010063,0.4802332,0.0,0.0,0.0,0.36990634,0.0,0.0,0.7346108,0.0,0.7992609,0.0,0.0,1.1781555,0.89438045,0.0,0.3251766,0.8977634,0.8483681,0.0,0.59221876,0.5453048,0.0,0.23387545,0.038465507,0.8006783,0.9144052,0.0,0.44780672,0.78870517,0.0,0.7639726,0.108708076,0.0,0.6709641,0.9761754,1.0134137,0.07315002,0.30787933,0.67348224,0.78041416,0.0,0
1.5749228,0.0,0.0,0.0,0.0,1.4154786,0.0,1.9443386,1.1842678,0.926299,1.3719801,0.0,1.1953778,0.8491537,0.0,0.0,1.1179631,1.1474981,0.0,0.0,1.6840664,0.0,0.5330976,0.7091557,0.18180962,0.0,0.0,1.3129737,0.0,0.0,1.464097,0.4045139,1.128248,0.0,0.0,2.0254931,1.3096204,0.0,0.0,1.3886191,1.4500427,0.0,1.4287378,1.5227674,0.0,1.5685906,0.0,1.0709258,0.5809439,0.0,1.3482716,1.1664463,0.0,1.2694515,1.2647595,0.0,1.0732466,1.5643501,1.5860696,0.0,0.0,1.1363443,1.3706664,0.0,0
0.0,0.0,4.445948,2.5848305,0.0,0.0,3.7280238,0.0,0.0,0.0,0.0,4.2759013,0.0,0.0,3.826241,2.7279816,0.0,0.0,3.7610705,4.1957893,0.0,4.2508745,0.0,0.0,4.440765,3.8617873,4.987972,0.0,3.4148698,2.8062,0.0,2.9055572,0.0,6.2279596,4.0474024,0.0,0.0,3.200395,0.0,0.0,0.0,4.905392,0.0,0.0,4.81063,0.0,3.795978,0.0,0.0,3.0995777,0.0,0.0,0.35867852,0.0,0.0,4.192831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8260057,1
0.0,0.0,3.8650727,2.058556,0.0,0.0,2.8979902,0.0,0.0,0.0,0.0,3.4579477,0.0,0.0,3.496833,2.7088244,0.0,0.0,2.6886992,3.4933536,0.0,2.877853,0.0,0.0,3.5495303,3.0295327,4.368994,0.0,3.236114,2.721032,0.0,2.3727956,0.0,5.2759776,3.1347501,0.0,0.0,2.8951476,0.0,0.0,0.0,3.4566905,0.0,0.0,3.714931,0.0,3.1520827,0.0,0.0,2.5632355,0.0,0.0,0.0,0.0,0.0,3.0269363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8689048,1
0.37648535,0.0,1.0751344,0.7527013,0.0,0.12113402,1.0457034,0.37914956,0.18606402,0.16722623,0.5260355,1.037602,0.1576973,0.29532567,1.1005613,0.62828976,0.13849498,0.036026925,0.16709611,0.93516994,0.25440654,0.2580133,0.0771704,0.1552597,0.43362552,0.76907885,1.0484433,0.21414997,0.67599946,0.44503492,0.19511731,0.282714,0.19965655,1.102886,0.8482658,0.28886607,0.5689634,0.82947445,0.024699928,0.08883624,0.106167406,0.5280009,0.19045122,0.0,0.87103623,0.23234129,1.0704447,0.018467143,0.052545883,0.74599516,0.13459398,0.0,0.0,0.17328914,0.1412617,0.48197216,0.24776033,0.19987127,0.5183421,0.0,0.0,0.19129679,0.1588277,0.8540811,1
1.3882521,0.28564253,0.0,0.0,0.0,1.1487619,0.0,1.4689622,1.4306754,0.89142317,0.8246892,0.0,0.7957902,0.75311613,0.0,0.0,0.8727312,0.7166199,0.0,0.0,1.229171,0.0,0.5411305,1.0945944,0.0,0.0,0.0,1.3122969,0.0,0.0,1.1098739,0.0,1.1148623,0.0,0.0,1.5462868,1.2291754,0.0,0.0,1.1940049,1.3046657,0.0,1.1132485,1.1282928,0.0,1.0239671,0.0,0.9870184,1.0244001,0.0,1.1811231,0.8899197,0.0,0.85429657,1.3798741,0.0,0.83763754,1.3324826,1.478887,0.0,0.0,1.1710043,1.2495124,0.0,0
0.0,0.0,2.0042458,0.9421353,0.0,0.0,1.6680427,0.0,0.0,0.0,0.0,1.966883,0.0,0.050865754,1.5241748,1.4145385,0.0,0.0,1.2886335,1.7911456,0.0,1.7414336,0.0,0.0,2.3333092,1.6326729,2.2357163,0.0,1.4117316,1.4504381,0.0,1.5458255,0.0,2.6463287,2.066761,0.0,0.0,1.5658628,0.0,0.0,0.0,2.1764421,0.0,0.0,1.8211249,0.0,1.6608219,0.0,0.0,1.4299818,0.0,0.0,0.19383219,0.0,0.0,1.9632792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1759696,1
1.7900965,0.26592925,0.0,0.0,0.0,1.6045179,0.0,1.9490957,1.8542231,0.3623318,1.08985,0.0,1.3238459,1.0491998,0.0,0.0,1.7428281,0.8437855,0.0,0.0,1.9140285,0.0,0.28396747,2.062519,0.0,0.0,0.0,2.0155435,0.0,0.0,1.1411684,0.0,1.6646339,0.0,0.0,1.4265162,2.0417883,0.0,0.0,1.5617331,2.117995,0.0,1.9898078,0.9895507,0.0,2.011003,0.0,1.7250099,0.71022004,0.0,2.0226104,1.3836688,0.0,1.2058206,2.874492,0.0,1.6996292,1.6996049,2.1543493,0.0,0.0,1.8369118,1.2015756,0.0,0
0.0,0.0,6.7736964,3.9228075,0.0,0.0,5.1896863,0.0,0.0,0.0,0.0,6.589675,0.0,0.0,6.188214,4.2824616,0.0,0.0,5.70071,6.447066,0.0,6.3439703,0.0,0.0,6.948115,6.156489,7.5639462,0.0,5.807187,5.2655587,0.0,4.377507,0.0,10.04151,5.803292,0.0,0.0,4.663741,0.0,0.0,0.0,7.196246,0.0,0.0,7.8697567,0.0,5.099558,0.0,0.0,5.0732703,0.0,0.0,0.5961441,0.0,0.0,6.2756715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9071774,1
0.6317734,0.3522111,0.0,0.0,0.0,0.49511456,0.0,0.8156775,0.6481215,0.36460966,0.32778195,0.0,0.40152913,0.4706429,0.0,0.0,0.42094204,0.3680944,0.0,0.0,0.62068427,0.0,0.309915,0.74474406,0.0,0.0,0.0,0.5502193,0.0,0.0,0.65061724,0.0,0.49251097,0.0,0.03727336,0.6733571,0.57996875,0.0,0.0,0.51068956,0.79138625,0.0,0.47662285,0.35077676,0.082987525,0.49879864,0.059231386,0.62716913,0.57387584,0.0,0.6191653,0.49719727,0.0,0.35361633,0.7371029,0.0,0.62236583,0.6731617,0.8596371,0.06868562,0.0,0.60171336,0.49219334,0.0,0
0.0,0.0,1.9669441,0.76714,0.0,0.0,1.618397,0.0,0.0,0.0,0.0,1.7459579,0.0,0.0,1.8535459,1.3596932,0.0,0.0,1.4022654,2.08689,0.0,1.2783713,0.0,0.0,1.8612193,1.5989283,2.1334984,0.0,1.8385446,1.473921,0.0,1.2263772,0.0,2.8427956,1.6348019,0.0,0.0,1.4305656,0.0,0.0,0.0,1.8758302,0.0,0.0,1.9631004,0.0,1.621878,0.0,0.0,1.396159,0.0,0.0,0.0,0.0,0.0,1.5461761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.513256,1
0.0,0.0,1.5856358,0.99052656,0.0,0.24794884,0.36012894,0.0,0.0,0.0,0.0,2.018546,0.13749355,0.0,1.7850176,1.1425755,0.0,0.0,1.4736825,1.5878793,0.0,1.6698327,0.0,0.051746555,1.9788543,1.6664714,2.0667737,0.0,1.8463662,1.3085806,0.0,1.5884107,0.0,2.4487758,1.2327113,0.0,0.0,1.3966846,0.04829807,0.0,0.05740558,2.2335591,0.0,0.0,1.8977146,0.0,0.6848202,0.0,0.0,1.1818427,0.0,0.0,0.0,0.0,0.0,1.4545403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2808107,1
0.5284991,0.38965774,0.33769777,0.0,0.0,0.6557354,0.15625146,1.1016712,0.69714165,1.0665667,0.6726207,0.519771,0.55200976,0.31293276,0.2067074,0.21393445,0.49197543,0.3622967,0.0,0.061042685,0.6500021,0.0,0.9569107,0.42314553,0.24196893,0.25890782,0.17589658,0.6790226,0.0,0.09534433,1.0189134,0.022500558,0.54661053,0.0,0.43997082,1.3270117,0.9402433,0.07992192,0.0,1.0148754,0.6285051,0.4827456,0.39672866,1.2807693,0.0,0.12101974,0.34651318,0.6825172,0.9195228,0.0,0.18069747,0.5001988,0.0,0.482522,0.5143013,0.12825379,0.5531639,1.0601557,0.62689465,0.0,0.0,0.23739427,0.79487646,0.0,0
1.8532584,1.7285063,0.0,0.0,0.0,1.5060736,0.0,3.081977,2.1986923,0.7866541,1.0243009,0.0,1.7657547,2.0587053,0.0,0.0,1.6258097,0.79221016,0.0,0.0,2.0919929,0.0,1.2991184,2.8627987,0.0,0.0,0.0,1.6220326,0.0,0.0,2.0920665,0.0,2.2501862,0.0,0.0,2.155296,1.4489886,0.0,0.14937894,1.9054728,2.6436374,0.0,1.6727458,1.0520778,0.22693543,1.8202469,0.0,1.9445711,2.2306054,0.0,2.4602137,2.1116729,0.0,1.6750857,3.2538478,0.0,2.2498255,2.4988909,2.2870507,1.2251295,0.0,1.7510089,1.7291367,0.0,0
1.8671803,0.0,0.0,0.0,0.0,1.5582253,0.0,2.1526225,1.6554241,0.86087483,1.2175539,0.0,1.2155721,0.98335636,0.0,0.0,1.3656673,1.2292848,0.0,0.0,1.9149684,0.0,0.22893141,1.2085216,0.11718686,0.0,0.0,1.8330504,0.0,0.0,1.3759166,0.16370474,1.4766673,0.0,0.0,1.9863182,1.5029579,0.0,0.0,1.6197237,1.7775334,0.0,1.6542042,1.7347136,0.0,1.8609788,0.0,1.1608315,0.9110567,0.0,1.7840451,1.2889374,0.0,1.4356457,1.9684684,0.0,1.2017946,1.8053775,1.9732333,0.0,0.0,1.6755811,1.5826812,0.0,0
1.2165954,0.0,0.0,0.0,0.0,0.8777081,0.0,1.3332353,0.93569374,0.8396127,0.85401124,0.0,0.6618536,0.53499115,0.0,0.0,0.9136265,0.9112612,0.0,0.0,1.0162871,0.0,0.40809128,0.32151002,0.32313254,0.0,0.0,1.002381,0.0,0.0,1.061567,0.14943881,0.9172469,0.0,0.06919184,1.6273941,0.85243577,0.0,0.0,1.0892326,1.0278211,0.21352635,1.0252817,1.5015146,0.0,0.87967134,0.0,0.7791572,0.71440595,0.0,0.61043686,0.7959694,0.0,0.6365205,0.68880075,0.0,0.68644,1.0418663,1.0762239,0.0,0.0089634275,0.89358544,1.1260234,0.0,0
0.0,0.0,5.836327,3.0847611,0.0,0.0,4.6627603,0.0,0.0,0.0,0.0,5.1608076,0.0,0.0,5.834449,3.441964,0.0,0.0,5.0120673,3.870527,0.0,5.199745,0.0,0.0,4.6595254,4.728386,6.43167,0.0,4.275119,3.3972216,0.0,3.2319376,0.0,6.817693,4.375713,0.0,0.0,3.8213377,0.0,0.0,0.0,5.4035263,0.0,0.0,5.7582164,0.0,4.499491,0.0,0.0,3.9018285,0.0,0.0,0.0,0.0,0.0,4.6939216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.318449,1
